Dataset Name,Publisher Name
saved-local-plan-policy-a13-civic-cultural-community-and-offices,barrow-borough-council
tourist-attractions,barrow-borough-council
building-control-areas,barrow-borough-council
barrow-port-area-action-plan-policy-bp16-marina-village-opportunity-area,barrow-borough-council
saved-local-plan-policy-d46-least-constraint-wind-farms,barrow-borough-council
council-allotments,barrow-borough-council
environmental-permits,barrow-borough-council
saved-local-plan-policy-c4-edge-of-centre-area,barrow-borough-council
tree-preservation-orders12,barrow-borough-council
special-collection-days,barrow-borough-council
travel-distance-to-secondary-schools,barrow-borough-council
saved-local-plan-policy-d11-local-regional-or-county-sites,barrow-borough-council
barrow-borough-council-inspire-ogc-wfs-service,barrow-borough-council
scores-on-the-doors,barrow-borough-council
section-106-agreements4,barrow-borough-council
secondary-schools,barrow-borough-council
saved-local-plan-policy-f1-health-related-land,barrow-borough-council
green-waste-collection-days,barrow-borough-council
cctv-cameras,barrow-borough-council
article-4-areas,barrow-borough-council
infant-schools,barrow-borough-council
saved-local-plan-policy-b13-development-cordons,barrow-borough-council
council-litter-bins,barrow-borough-council
saved-local-plan-policy-b8-residential-protection-areas,barrow-borough-council
2013-aerial-photography,barrow-borough-council
council-allotment-garage-blocks,barrow-borough-council
planning-appeals1,barrow-borough-council
saved-local-plan-policy-c9-dalton-take-aways,barrow-borough-council
hazardous-consents-planning,barrow-borough-council
saved-local-plan-policy-d13-wildlife-corridor,barrow-borough-council
nndr-liable-parties-and-rate-relief-by-type,barrow-borough-council
barrow-council-housing-areas,barrow-borough-council
post-offices,barrow-borough-council
junior-schools,barrow-borough-council
nndr-with-sbrr,barrow-borough-council
barrow-port-area-action-plan-policy-bp19-land-at-cavendish-dock,barrow-borough-council
council-car-parks,barrow-borough-council
saved-local-plan-policy-d19-civic-open-spaces,barrow-borough-council
conservation-areas1,barrow-borough-council
saved-local-plan-policy-e9-parking-guidelines,barrow-borough-council
saved-local-plan-policy-e15-possible-cycle-routes,barrow-borough-council
saved-local-plan-policy-e10-possible-station-sites,barrow-borough-council
nndr-write-ons,barrow-borough-council
saved-local-plan-policy-a1-allocated-employment-sites,barrow-borough-council
bus-stops,barrow-borough-council
barrow-borough-council-councillors,barrow-borough-council
playgrounds,barrow-borough-council
pending-planning-applications,barrow-borough-council
travel-distance-to-gp-surgeries,barrow-borough-council
saved-local-plan-policy-c6-other-barrow-town-centre-shopping-areas,barrow-borough-council
listed-buildings1,barrow-borough-council
dentists,barrow-borough-council
saved-local-plan-policy-d26-urban-open-spaces,barrow-borough-council
barrow-port-area-action-plan-policy-bp17-barrow-marina,barrow-borough-council
commercial-land-and-property,barrow-borough-council
2005-aerial-photography,barrow-borough-council
saved-local-plan-policy-a3-groundwater-protection,barrow-borough-council
2009-aerial-photography,barrow-borough-council
barrow-port-area-action-plan-policy-bp20-barrow-watersports-centre,barrow-borough-council
council-street-furniture,barrow-borough-council
saved-local-plan-policy-d4-green-wedges,barrow-borough-council
saved-local-plan-policy-c5-barrow-shopping-core,barrow-borough-council
nndr-credits,barrow-borough-council
doctor-surgeries,barrow-borough-council
travel-distance-to-infant-schools,barrow-borough-council
community-centre,barrow-borough-council
footpath-lighting,barrow-borough-council
saved-local-plan-policy-f8-identified-floodplain,barrow-borough-council
inspected-accommodation,barrow-borough-council
council-allotment-plots,barrow-borough-council
saved-local-plan-policy-e8-possible-green-routes,barrow-borough-council
refuse-collection-days,barrow-borough-council
saved-local-plan-policy-a12-energy-schemes,barrow-borough-council
alcohol-non-consumption-zones,barrow-borough-council
barrow-port-area-action-plan-policy-bp22-barrow-waterfront-gateway-opoortunity-area,barrow-borough-council
barrow-port-area-action-plan-policy-bp18-marina-village-housing,barrow-borough-council
barrow-port-area-action-plan-policy-bp24-barrow-island-housing,barrow-borough-council
saved-local-plan-policy-d9-internationally-important-sites,barrow-borough-council
cemetry-layout,barrow-borough-council
polling-districts,barrow-borough-council
saved-local-plan-policy-g13-long-distance-footpaths,barrow-borough-council
travel-distance-to-furness-general-hospital,barrow-borough-council
transparency-data-contracts,barrow-borough-council
transparency-data-tenders,barrow-borough-council
public-conveniences,barrow-borough-council
barrow-borough-council-spending-over-500-2013-2014,barrow-borough-council
planning-applications-barrow,barrow-borough-council
premises-licences-barrow,barrow-borough-council
saved-local-plan-policy-g1-proposed-leisure-use,barrow-borough-council
saved-local-plan-policy-d10-nationally-important-sites,barrow-borough-council
housing-renewal-areas,barrow-borough-council
financial_transactions_blt,barts-and-the-london-nhs-trust
invoices-paid-2011-12,basildon-and-thurrock-university-hospitals-nhs-foundation-trust
local-authority-spending-over-500-basingstoke-and-deane,basingstoke-and-deane-borough-council
transparency-spend-payments-to-suppliers-over-500,bassetlaw-district-council
allotments17,bath-and-north-east-somerset-council
leisure-centres,bath-and-north-east-somerset-council
banes_allotments_01,bath-and-north-east-somerset-council
libraries1,bath-and-north-east-somerset-council
local-authority-spend-over-1000-bedford,bedford-borough-council
common-land,bedford-borough-council
air-quality-management-area4,bedford-borough-council
contaminated-land4,bedford-borough-council
council-property-ownership,bedford-borough-council
development-control-orders,bedford-borough-council
village-green1,bedford-borough-council
open-green-spaces,bedford-borough-council
belfast-street-trees,belfast-city-council
belfast-food-premises-hygiene-inspections,belfast-city-council
belfast-city-council-jobs,belfast-city-council
belfast-air-quality-monitoring-stations,belfast-city-council
belfast-events,belfast-city-council
council-owned-property-and-use,belfast-city-council
sifbgv,bethnal-green-ventures
financial-transactions-data-bexley-care-trust4,bexley-care-trust
research-data-into-big-s-impact-upon-the-third-sector,big-lottery-fund
big-lottery-fund-senior-staff-data-set-as-at-31-march-2012,big-lottery-fund
blf-grants-data-2004-onwards,big-lottery-fund
big-lottery-fund-junior-staff-data-set-as-at-31-march-2012,big-lottery-fund
data-supporting-research-into-vcse-readyness-for-social-investment,big-lottery-fund
big-lottery-fund-organogram-rdf-as-at-31-march-2011,big-lottery-fund
bbsrc-fy2013-14-spend-over-25k,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-mar-2011,biotechnology-and-biological-sciences-research-council
bbsrc-2013-14-gpc-spend,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-july-2011,biotechnology-and-biological-sciences-research-council
bbsrc-senior-salaries-and-organograms,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-feb-2011,biotechnology-and-biological-sciences-research-council
staff-organograms-and-pay-bbsrc,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-2011-12,biotechnology-and-biological-sciences-research-council
bbsrc_organisation_31_mar_2011,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-may-2011,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-jan-2011,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-sept-2011,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-gpc-2012-2013,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-dec-2011,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-nov-2011,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-apr-2011,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-june-2011,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-oct-2011,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-gpc-2011,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-december-2010,biotechnology-and-biological-sciences-research-council
financial-transactions-data-bis-bbsrc-2012-13,biotechnology-and-biological-sciences-research-council
bbsrc_org_31_mar_2011,biotechnology-and-biological-sciences-research-council
uk-financial-transactions-2010,birmingham-and-solihull-mental-health-nhs-foundation-trust
financial-transactions-data-birmingham-childrens-nhs-foundation-trust,birmingham-childrens-nhs-foundation-trust
spend-over-25000-in-birmingham-childrens-hospital-nhs-foundation-trust-for-october-2010,birmingham-childrens-nhs-foundation-trust
public-rights-of-way4,birmingham-city-council
local-centres,birmingham-city-council
public-rights-of-way3,birmingham-city-council
tree-preservation-orders14,birmingham-city-council
statutory-common-land,birmingham-city-council
birmingham-electric-vehicles-charging-points-2011,birmingham-city-council
allotments16,birmingham-city-council
birmingham-civic-dashboard,birmingham-city-council
uklp-dataset-metadata-template,birmingham-city-council
financial-transactions-data-birmingham-east-and-north-primary-care-trust,birmingham-east-and-north-primary-care-trust
local-authority-spend-over-500-blaby,blaby-district-council
financial-transactions-data-bwdctp,blackburn-with-darwen-care-trust-plus
local-authority-spend-over-500-local-authority-blackburn-with-darwen,blackburn-with-darwen-council
financial-transactions-data-blackpool_fylde_and_wyre_hospitals_nhs_foundation_trust,blackpool-fylde-wyre-hospitals-nhs-foundation-trust
local-authority-spend-bodmin-town-council,bodmin-town-council
local-authority-spend-bodmin-town-council-april,bodmin-town-council
local-authority-spend-bodmin-town-council-feb2012,bodmin-town-council
payment_to_suppliers,bodmin-town-council
allotments8,borough-council-of-king-s-lynn-and-west-norfolk
local-authority-spend-over-500-kings-lynn-and-west-norfolk,borough-council-of-king-s-lynn-and-west-norfolk
borough-council-of-kings-lynn-and-west-norfolk-open-green-spaces,borough-council-of-king-s-lynn-and-west-norfolk
allotments21,borough-council-of-king-s-lynn-and-west-norfolk
allotments9,borough-council-of-king-s-lynn-and-west-norfolk
bcklwn-tree-preservation-orders,borough-council-of-king-s-lynn-and-west-norfolk
hedgerows-removal-retention,borough-council-of-king-s-lynn-and-west-norfolk
bcklwn-tree-preservation-orders1,borough-council-of-king-s-lynn-and-west-norfolk
hedgerows-removal-and-retention,borough-council-of-king-s-lynn-and-west-norfolk
allotments22,borough-council-of-king-s-lynn-and-west-norfolk
bcklwn-statutory-safeguarding-zones1,borough-council-of-king-s-lynn-and-west-norfolk
bcklwn-statutory-safeguarding-zones,borough-council-of-king-s-lynn-and-west-norfolk
borough-council-of-kings-lynn-and-west-norfolk-hedgerows-removal-retention,borough-council-of-king-s-lynn-and-west-norfolk
hedgerows-removal-retention1,borough-council-of-king-s-lynn-and-west-norfolk
